,pace_lap,num_laps,num_stints,overall_speed,GridPosition,Position,points finish?,finish?,top six finish?,places made
ALO_2022_Canada,0.2967781270096332,-0.6622068785733399,-1.3506024522882316,-0.047102812468847566,2.0,9.0,1,1,0,-7.0
PER_2022_Canada,-0.379079801840389,-0.5538457529886116,-0.8830862188038437,0.3364120050992267,13.0,20.0,0,0,0,-7.0
GAS_2022_Canada,0.8559097246150787,0.5297655028586713,-0.8830862188038437,0.026124267503276066,15.0,14.0,0,1,0,1.0
LAT_2022_Canada,-2.294853288592512,-0.5538457529886116,0.05194624816493179,0.6655741284156388,18.0,16.0,0,1,0,2.0
VET_2022_Canada,1.424874543120562,0.9632100051975845,0.5194624816493195,-0.6084304704221477,16.0,12.0,0,1,0,4.0
NOR_2022_Canada,0.34733321631000413,-1.9625403855900794,-1.3506024522882316,-0.49527437806294683,14.0,15.0,0,1,0,-1.0
RIC_2022_Canada,0.6297967612721999,-0.22876237623442675,-0.415569985319456,-0.5667935809428685,9.0,11.0,0,1,0,-2.0
RUS_2022_Canada,-0.06139108834361932,-0.5538457529886116,-0.415569985319456,-0.06727377664775272,8.0,4.0,1,1,1,4.0
RIC_2019_China,-0.5729661311075043,-0.18241913341996496,0.16001422411879956,1.2315038084310252,7.0,7.0,1,1,0,0.0
BOT_2019_China,1.7967579358405468,0.684071750324869,0.16001422411879956,-0.027662545016808926,1.0,2.0,1,1,1,-1.0
RUS_2019_China,-1.0501929251894282,0.9316405742519644,0.6667259338283313,-0.25117157826892944,17.0,16.0,0,1,0,1.0
SAI_2019_China,-0.0679429690353806,0.3127185144342259,0.6667259338283313,0.05276969848129397,14.0,14.0,0,1,0,0.0
HAM_2019_China,1.2796785179179317,-0.18241913341996496,-0.3466974855907322,0.49984993559511104,2.0,1.0,1,1,1,1.0
VER_2019_China,1.1115607283376479,-1.5440476650189898,-1.3601209050097958,0.6631530032951634,5.0,4.0,1,1,1,1.0
HUL_2019_China,0.4709046879474969,-0.058634721456417245,0.16001422411879956,-0.14776057089911704,8.0,20.0,0,0,0,-12.0
KVY_2019_China,0.27783714600682874,-1.7916164889460853,-0.3466974855907322,1.2790016190395153,11.0,19.0,0,0,0,-8.0
ALB_2019_China,0.22308165068584498,0.4365029263977736,0.16001422411879956,0.4037201899698856,0.0,10.0,1,1,0,-10.0
MAG_2019_China,-0.8647083853925887,1.17920939817906,-0.3466974855907322,-0.33640506619561056,9.0,13.0,0,1,0,-4.0
STR_2019_China,-0.33050143044919533,0.5602873383613214,-1.3601209050097958,-1.0316212414052972,16.0,12.0,0,1,0,4.0
LEC_2019_China,1.2893905021323804,-2.6581073726909192,0.16001422411879956,-0.26669245458361,4.0,5.0,1,1,1,-1.0
PER_2019_China,-0.29684438286657133,0.06514969050713047,-1.3601209050097958,-0.4770493083510109,12.0,8.0,1,1,0,4.0
GAS_2019_China,-0.5418208034937303,-0.3062035453835127,-1.3601209050097958,-0.5941188578707446,6.0,6.0,1,1,1,0.0
GRO_2019_China,-1.0108187247262164,0.4365029263977736,-0.853409195300264,-0.07123915081186624,10.0,11.0,0,1,0,-1.0
RAI_2019_China,-0.11072593317462247,0.5602873383613214,1.6801493532473948,-0.03633170543644032,13.0,9.0,1,1,0,4.0
VET_2019_China,1.31484259748186,-0.058634721456417245,1.6801493532473948,-0.04475470317552396,3.0,3.0,1,1,1,0.0
NOR_2019_China,-1.1473127643199388,0.684071750324869,1.6801493532473948,-0.04738967990761556,15.0,18.0,0,0,0,-3.0
KUB_2019_China,-1.770219316595304,0.9316405742519644,0.16001422411879956,-0.7978013928893881,18.0,17.0,0,1,0,1.0
RIC_2019_France,-0.012094997652788783,-0.38725033135654147,-0.026892043447896034,0.11287509545065494,8.0,11.0,0,1,0,-3.0
BOT_2019_France,1.6041395558834852,0.41541399181883626,-0.026892043447896034,0.05523702962811633,2.0,2.0,1,1,1,0.0
SAI_2019_France,-0.11290119997857156,-0.2534729441606452,0.4840567820621313,0.4123316081839316,6.0,6.0,1,1,1,0.0
HAM_2019_France,1.5990619101366923,-0.9223598801401266,-0.026892043447896034,0.42884960963683466,1.0,1.0,1,1,1,0.0
VER_2019_France,0.7410061537169922,-0.9223598801401266,-0.5378408689579234,0.10824592090608623,4.0,4.0,1,1,1,0.0
HUL_2019_France,-0.08801077965121394,0.6829687662106289,-0.026892043447896034,0.1361331382030388,13.0,8.0,1,1,0,5.0
KVY_2019_France,-0.44311410899103343,2.154520025365488,1.5059544330821861,0.17411074820114303,19.0,14.0,0,1,0,5.0
ALB_2019_France,0.017922849261989615,1.218078314994214,0.9950056075721587,0.5950323833576211,11.0,15.0,0,1,0,-4.0
MAG_2019_France,-0.8853007235769612,-0.6548051057483341,-1.048789694467951,-0.34228074521165475,15.0,17.0,0,1,0,-2.0
STR_2019_France,-0.7784710395319574,0.14785921742704367,-0.5378408689579234,0.28225398425506365,17.0,13.0,0,1,0,4.0
LEC_2019_France,1.4656492571820856,-0.38725033135654147,0.4840567820621313,0.5979639068308673,3.0,3.0,1,1,1,0.0
PER_2019_France,-0.8195402330720932,-0.11969555696474891,-1.048789694467951,0.35679942746848736,14.0,12.0,0,1,0,2.0
GAS_2019_France,0.06491596284003377,-0.5210277185524378,-0.5378408689579234,-0.22963455446469325,9.0,10.0,1,1,0,-1.0
GRO_2019_France,-0.9132111812388225,-2.1263563649031934,-2.581636170998033,-1.552182003971391,16.0,20.0,0,0,0,-4.0
RAI_2019_France,-0.05117295756674109,0.5491913790147325,-0.026892043447896034,-1.6489998911996528,12.0,7.0,1,1,0,5.0
VET_2019_France,1.27399302066148,-0.7885824929442303,0.4840567820621313,0.799305706478192,7.0,5.0,1,1,1,2.0
NOR_2019_France,0.004581583966538838,-0.2534729441606452,2.0169032585922135,0.41920897249412525,5.0,9.0,1,1,0,-4.0
KUB_2019_France,-2.301266955159349,1.6194104765819028,0.4840567820621313,-0.3467083120420288,18.0,18.0,0,1,0,0.0
GIO_2019_France,-0.366186117229709,0.5491913790147325,-0.026892043447896034,-0.3585420242046666,10.0,16.0,0,1,0,-6.0
RIC_2021_France,0.1370790749141733,0.20717828332933622,0.1763324060089546,0.09553410928510811,10.0,6.0,1,1,1,4.0
SAI_2021_France,0.4302588497038866,1.6130309202069755,1.8514902630940253,0.9545450472607686,5.0,11.0,0,1,0,-6.0
MSC_2021_France,-1.4258408656334522,-2.88569751780147,-1.498825451076116,-0.011817150975857893,15.0,19.0,0,1,0,-4.0
HAM_2021_France,1.044748363701911,-0.07399224404619165,-0.24245705826231306,0.536413557597778,2.0,2.0,1,1,1,0.0
VER_2021_France,2.1105462874251493,-1.198674353548303,0.1763324060089546,0.9547099085214535,1.0,1.0,1,1,1,0.0
OCO_2021_France,0.08191157187967708,0.769519338080392,-0.6612465225335807,-0.2999389903963669,11.0,14.0,0,1,0,-3.0
TSU_2021_France,-0.09997732426372061,0.20717828332933622,-0.6612465225335807,-1.386491090673724,0.0,13.0,0,1,0,-13.0
STR_2021_France,-0.8592587744012111,0.20717828332933622,-1.0800359868048484,-0.7680841152132876,19.0,10.0,1,1,0,9.0
LEC_2021_France,0.28756072923103015,0.4883488107048641,1.4327007988227576,0.03678371425771748,7.0,16.0,0,1,0,-9.0
ALO_2021_France,0.20426326177795553,-0.07399224404619165,-0.24245705826231306,-0.39306942550108614,9.0,8.0,1,1,0,1.0
PER_2021_France,0.9175262763437841,0.769519338080392,0.1763324060089546,-0.5207027572212113,4.0,3.0,1,1,1,1.0
GAS_2021_France,0.28619519697769474,-0.07399224404619165,-0.6612465225335807,0.46009975047212304,6.0,7.0,1,1,0,-1.0
MAZ_2021_France,-1.9004771175645276,-0.6363332987972473,-1.498825451076116,-1.094828390068616,18.0,20.0,0,1,0,-2.0
RAI_2021_France,-0.8545704474533068,0.4883488107048641,1.0139113345514899,0.7633991711405737,17.0,17.0,0,1,0,0.0
LAT_2021_France,-0.8532049151999713,0.20717828332933622,-0.6612465225335807,0.22320468908149046,16.0,18.0,0,1,0,-2.0
VET_2021_France,-1.019253637204771,-0.9175038261727753,-0.6612465225335807,-0.5694138478620947,12.0,9.0,1,1,0,3.0
NOR_2021_France,0.3055857549749689,-0.9175038261727753,0.5951218702802222,-0.9101874367303161,8.0,5.0,1,1,1,3.0
BOT_2021_France,1.4646495316005645,1.0506898654559198,1.0139113345514899,0.8887891345151097,3.0,4.0,1,1,1,-1.0
GIO_2021_France,-0.25774181680981534,0.769519338080392,1.4327007988227576,1.0410541225104284,13.0,15.0,0,1,0,-2.0
VER_2022_France,2.084233192291152,-0.721454487709396,0.09142163550036389,0.943210770210241,2.0,1.0,1,1,1,1.0
SAI_2022_France,2.1347964930418812,-0.9453541563088639,1.1884812615047344,0.9723923421763702,19.0,5.0,1,1,1,14.0
MSC_2022_France,-0.7785049288082696,-2.0648524993062027,-1.0056379905040067,0.6700117706499326,17.0,15.0,0,1,0,2.0
OCO_2022_France,-0.4152541522819483,0.39804385528794295,-0.4571081775018214,0.17377676278512538,10.0,8.0,1,1,0,2.0
ZHO_2022_France,-0.6713409182619626,0.6219435238874107,2.285540887509105,-0.18414219262573334,16.0,16.0,0,0,0,0.0
ALB_2022_France,-0.35005013459743467,0.17414418668847514,-1.0056379905040067,-0.7938262289712085,13.0,13.0,0,1,0,0.0
TSU_2022_France,0.14863985250822856,1.9653415354842176,-1.0056379905040067,-1.3380860533366241,8.0,20.0,0,0,0,-12.0
MAG_2022_France,-0.0006853973649284631,1.9653415354842176,-1.0056379905040067,-0.714878761666618,20.0,18.0,0,0,0,2.0
STR_2022_France,-0.9344713301401177,-0.04975548191099267,0.09142163550036389,0.47345077770648514,15.0,10.0,1,1,0,5.0
LEC_2022_France,1.544891318119883,0.6219435238874107,0.6399514485025493,0.30328812040244685,1.0,19.0,0,0,0,-18.0
ALO_2022_France,-0.40641366025063486,0.17414418668847514,-0.4571081775018214,-0.2740032129449168,7.0,6.0,1,1,1,1.0
PER_2022_France,0.07981338939678442,-0.04975548191099267,-0.4571081775018214,-0.04104854492557416,3.0,4.0,1,1,1,-1.0
GAS_2022_France,0.04600389874554721,0.39804385528794295,-0.4571081775018214,-0.3478448578055712,14.0,12.0,0,1,0,2.0
LAT_2022_France,-0.701276405782304,-0.04975548191099267,-1.554167803506192,-0.6243953079702557,18.0,17.0,0,0,0,1.0
VET_2022_France,-1.3032563987940207,-0.49755481910992827,0.6399514485025493,1.3202383083210871,12.0,11.0,0,1,0,1.0
NOR_2022_France,0.19678818964099698,-1.3931534935077994,0.6399514485025493,-0.11340253696278493,5.0,7.0,1,1,0,-2.0
RIC_2022_France,-0.9831479405643292,-0.04975548191099267,0.6399514485025493,-0.35493046726216104,9.0,9.0,1,1,0,0.0
RUS_2022_France,0.30923493310156247,-0.49755481910992827,1.1884812615047344,-0.06981068778025906,6.0,3.0,1,1,1,3.0
RIC_2019_Germany,-0.9061735695549853,0.3093219034491216,0.058586316519645104,0.5667995675362347,13.0,19.0,0,0,0,-6.0
BOT_2019_Germany,-0.23593755078895448,0.7592446721023894,-0.7225645704089544,0.09814594727687587,3.0,15.0,0,0,0,-12.0
RUS_2019_Germany,-2.628390296260688,-1.8278112476539004,-0.33198912694465466,0.21909681448028506,17.0,11.0,0,1,0,6.0
SAI_2019_Germany,0.24422123789928127,0.9842060564290233,0.8397372034482447,1.3011983095413826,7.0,5.0,1,1,1,2.0
HAM_2019_Germany,0.2041654994691332,1.0966867485923402,-0.7225645704089544,-0.2759060742898145,1.0,9.0,1,1,0,-8.0
VER_2019_Germany,0.9926784627232879,-1.2654077868373157,0.058586316519645104,-0.289864990930897,2.0,1.0,1,1,1,1.0
HUL_2019_Germany,-0.7095403996658582,-0.7030043260207309,-0.7225645704089544,0.5895590474286684,9.0,16.0,0,0,0,-7.0
KVY_2019_Germany,-0.26667695455051516,1.8840515937355589,0.44916175998394486,-1.0065456591416104,14.0,3.0,1,1,1,11.0
ALB_2019_Germany,0.03824172844303664,1.2091674407556572,0.44916175998394486,-0.48819436024396246,16.0,6.0,1,1,1,10.0
MAG_2019_Germany,0.6697722022091556,-0.590523633857414,-0.7225645704089544,-0.38417706314460764,12.0,8.0,1,1,0,4.0
STR_2019_Germany,0.3122409818843245,-0.028120173040829238,-1.1131400138732541,-0.21788441495232197,15.0,4.0,1,1,1,11.0
LEC_2019_Germany,1.452344314370307,0.3093219034491216,2.7926144207697434,0.6618271490968763,10.0,17.0,0,0,0,-7.0
PER_2019_Germany,0.4613023365816848,-0.47804294169409706,-1.503715457337554,0.6387786825427073,8.0,20.0,0,0,0,-12.0
GAS_2019_Germany,0.3651385603509238,-1.9402919398172174,-1.1131400138732541,-0.8477362935516964,4.0,14.0,0,0,0,-10.0
GRO_2019_Germany,0.30355473748317297,0.5342832877757555,-0.7225645704089544,-0.5518237527236631,6.0,7.0,1,1,0,-1.0
RAI_2019_Germany,0.5567160056512476,0.42180259561243855,0.44916175998394486,-0.2513038136175573,5.0,12.0,0,1,0,-7.0
VET_2019_Germany,1.1372991806500414,-0.7030043260207309,1.2303126469125443,-0.3382640844435232,20.0,2.0,1,1,1,18.0
NOR_2019_Germany,0.02636002625701711,-0.3655622495307801,0.8397372034482447,1.5243298779362484,19.0,18.0,0,0,0,1.0
KUB_2019_Germany,-2.195978348338572,-0.028120173040829238,0.058586316519645104,-0.2684727144510694,18.0,10.0,1,1,0,8.0
GIO_2019_Germany,0.17866184518693404,0.42180259561243855,0.44916175998394486,-0.6795621743484974,11.0,13.0,0,1,0,-2.0
RIC_2019_Hungary,-0.7625823782781291,-0.5449324028770123,-0.9020525916104478,0.13153717986098995,20.0,14.0,0,1,0,6.0
RUS_2019_Hungary,-0.6091851649225329,0.34677516546718945,1.5687871158442572,-0.8368764379886566,15.0,16.0,0,1,0,-1.0
SAI_2019_Hungary,-0.6818572889590653,0.21938836998944636,0.5098558126493836,0.26932209304845967,8.0,5.0,1,1,1,3.0
HAM_2019_Hungary,0.5339055373535225,1.3658695292891343,0.5098558126493836,-0.48582223593578,3.0,1.0,1,1,1,2.0
VER_2019_Hungary,1.7320925781880248,-1.5640267666989571,-0.54907549054549,-0.3691663113250324,1.0,2.0,1,1,1,-1.0
HUL_2019_Hungary,0.16765209904346978,-0.29015881192152604,-0.1960983894805321,0.1487436313153358,11.0,12.0,0,1,0,-1.0
KVY_2019_Hungary,0.25314641749624717,1.111095938333648,0.5098558126493836,-0.09518751961568503,13.0,15.0,0,1,0,-2.0
MAG_2019_Hungary,0.6934011118113248,0.34677516546718945,-1.2550296926754057,-0.45922758440508127,14.0,13.0,0,1,0,1.0
STR_2019_Hungary,-1.760418182839598,0.21938836998944636,-0.9020525916104478,-0.7208398603737372,18.0,17.0,0,1,0,1.0
LEC_2019_Hungary,1.3405778556602388,0.09200157451170325,0.8628329137143416,1.3801994763675083,4.0,4.0,1,1,1,0.0
PER_2019_Hungary,-0.9085911937427592,-2.0735739486099294,-0.9020525916104478,0.09279002262245498,16.0,11.0,0,1,0,5.0
GAS_2019_Hungary,0.77455621151691,-0.7997059938324985,0.1568787115844258,0.06465286918518649,6.0,6.0,1,1,1,0.0
GRO_2019_Hungary,-0.056110808511960666,0.7289355519004188,-0.9020525916104478,-0.30652451997979224,9.0,20.0,0,0,0,-11.0
RAI_2019_Hungary,-0.1131070208138056,1.6206431202446205,1.9217642169092153,-0.9006708513848105,10.0,7.0,1,1,0,3.0
VET_2019_Hungary,1.4683619563271109,-0.29015881192152604,0.5098558126493836,2.1707619371875877,5.0,3.0,1,1,1,2.0
NOR_2019_Hungary,-0.38483587611300485,-1.436639971221214,-1.2550296926754057,1.3779236707228248,7.0,9.0,1,1,0,-2.0
KUB_2019_Hungary,-1.754386838024573,0.6015487564226757,-0.9020525916104478,-0.7779872965849104,19.0,19.0,0,0,0,0.0
GIO_2019_Hungary,0.06738098480872001,0.34677516546718945,1.2158100147792994,-0.6836282627168114,17.0,18.0,0,1,0,-1.0
RIC_2021_Hungary,-0.10382233694305616,0.27451566744840095,0.38151269039138047,0.10890277973104245,11.0,11.0,0,1,0,0.0
BOT_2021_Hungary,1.5508913189624831,0.522886985616002,0.9614119797862788,0.2910258747217539,2.0,16.0,0,0,0,-14.0
RUS_2021_Hungary,-0.19469756340329109,0.27451566744840095,1.541311269181177,0.5178704099231306,17.0,8.0,1,1,0,9.0
SAI_2021_Hungary,0.3715618812832606,1.1438152810350044,1.251361624483728,-0.7476089428024126,15.0,3.0,1,1,1,12.0
MSC_2021_Hungary,-1.6323131363359384,0.39870132653220147,-1.0682355330958653,-0.9803095855342459,20.0,12.0,0,1,0,8.0
HAM_2021_Hungary,1.0009908681707007,0.6470726446998024,1.8312609138786262,0.3333495112659119,1.0,2.0,1,1,1,-1.0
VER_2021_Hungary,0.8716153456373699,-0.967340923389604,0.38151269039138047,1.602801511888777,3.0,9.0,1,1,0,-6.0
OCO_2021_Hungary,0.23784236340315146,0.6470726446998024,-0.7782858883984161,-1.6419908999001946,8.0,1.0,1,1,1,7.0
TSU_2021_Hungary,-0.5669155173459618,-2.3333831733114097,-1.6481348224907635,1.0386443697681436,16.0,6.0,1,1,1,10.0
STR_2021_Hungary,0.10604059610541842,0.7712583037836029,-0.1983865990035178,-0.05006746156365682,12.0,19.0,0,0,0,-7.0
LEC_2021_Hungary,0.6104671132144679,0.522886985616002,0.6714623350888296,0.22019127941054173,7.0,18.0,0,0,0,-11.0
ALO_2021_Hungary,0.09587070723457268,0.39870132653220147,-1.0682355330958653,-0.9504462405532472,9.0,4.0,1,1,1,5.0
PER_2021_Hungary,0.6035661165100494,-1.215712241557205,-0.1983865990035178,1.1427709058547542,4.0,17.0,0,0,0,-13.0
GAS_2021_Hungary,0.3712567845996909,0.8954439628674035,-0.1983865990035178,-0.5399452030961126,5.0,5.0,1,1,1,0.0
MAZ_2021_Hungary,-3.044736440254674,-0.22222696888680102,-1.0682355330958653,-0.8824626856907081,19.0,14.0,0,0,0,5.0
LAT_2021_Hungary,-0.28796997809149927,0.522886985616002,0.9614119797862788,-0.19433274127727856,18.0,7.0,1,1,0,11.0
VET_2021_Hungary,0.13620158253730433,0.39870132653220147,-0.1983865990035178,0.13451831182916396,10.0,20.0,0,0,0,-10.0
NOR_2021_Hungary,0.3425631685127334,-0.47059828705440204,-0.7782858883984161,-0.14633222039430593,6.0,15.0,0,0,0,-9.0
GIO_2021_Hungary,-0.4684128737967324,-2.209197514227609,-0.7782858883984161,0.7434210264189358,0.0,13.0,0,1,0,-13.0
VER_2022_Hungary,1.5886364114991915,-1.9655154662260788,-1.1670982647844035,0.6439495887085697,10.0,1.0,1,1,1,9.0
SAI_2022_Hungary,1.319175669473555,0.17403001523876677,1.9270692278998285,1.6366187602695708,2.0,4.0,1,1,1,-2.0
MSC_2022_Hungary,-0.8627830105862714,0.5630382845960114,-0.6514036826703649,-0.6145156854387647,15.0,14.0,0,1,0,1.0
HAM_2022_Hungary,0.016496036379214422,-1.9655154662260788,0.8956800636717512,-0.3292023063926149,7.0,2.0,1,1,1,5.0
OCO_2022_Hungary,-0.9187611355706877,1.1465506886318784,-1.1670982647844035,-0.48178579247079356,5.0,9.0,1,1,0,-4.0
ZHO_2022_Hungary,-0.5934542934977448,-0.4094823887971002,1.4113746457857899,-0.0003293324217088778,12.0,13.0,0,1,0,-1.0
ALB_2022_Hungary,-0.45007635881237434,-0.6039865234757225,0.3799854815577125,1.2519645610989747,17.0,17.0,0,1,0,0.0
TSU_2022_Hungary,-0.9875455780611013,1.3410548233105006,-1.1670982647844035,-0.8214303679169674,16.0,19.0,0,1,0,-3.0
MAG_2022_Hungary,-1.2770739489312624,0.952046553953256,-0.6514036826703649,0.33621717415450936,13.0,16.0,0,1,0,-3.0
STR_2022_Hungary,-0.03388427658205704,0.7575424192746337,-0.13570910055632615,-1.2358941226527178,14.0,11.0,0,1,0,3.0
LEC_2022_Hungary,2.3640918774484656,-0.21497825411847787,1.4113746457857899,0.2489952839800026,3.0,6.0,1,1,1,-3.0
ALO_2022_Hungary,0.8779518594197181,0.952046553953256,-1.1670982647844035,-0.3651695066811833,6.0,8.0,1,1,0,-2.0
PER_2022_Hungary,0.6986898338987316,-0.9929947928329671,0.8956800636717512,0.4383448467205283,11.0,5.0,1,1,1,6.0
GAS_2022_Hungary,-0.04568721153680538,-0.21497825411847787,-1.1670982647844035,-0.1804066962014587,0.0,12.0,0,1,0,-12.0
LAT_2022_Hungary,-1.0980495663959502,1.1465506886318784,0.3799854815577125,0.9581992181900332,19.0,18.0,0,1,0,1.0
VET_2022_Hungary,0.42904425949599523,0.5630382845960114,0.3799854815577125,-1.1442881432777834,18.0,10.0,1,1,0,8.0
NOR_2022_Hungary,-0.5725945197833697,-0.9929947928329671,0.3799854815577125,0.06946787771775012,4.0,7.0,1,1,0,-3.0
RIC_2022_Hungary,-0.6235557383488012,-0.4094823887971002,-0.6514036826703649,0.6724361666672246,9.0,15.0,0,1,0,-6.0
RUS_2022_Hungary,0.169379690491239,0.17403001523876677,-0.13570910055632615,-1.0831715240531683,1.0,3.0,1,1,1,-2.0
RIC_2019_Italy,0.9130834803387212,-0.951996192022848,-1.4072833350998932,0.2156599484133329,5.0,4.0,1,1,1,1.0
BOT_2019_Italy,0.40944577239286767,0.16999932000407972,-0.3733608848224203,-0.370439631576475,3.0,2.0,1,1,1,1.0
RUS_2019_Italy,-1.599378122197085,-0.951996192022848,0.14360034031631608,0.017641489899994756,14.0,14.0,0,1,0,0.0
SAI_2019_Italy,0.3657960596048262,1.1899952400285594,1.1775227905937888,0.4356938407114973,7.0,20.0,0,0,0,-13.0
HAM_2019_Italy,-0.9288052546795478,-0.23799904800571217,-0.3733608848224203,-0.5885474871395339,2.0,3.0,1,1,1,-1.0
VER_2019_Italy,1.3418613780444617,-1.665993336039984,0.6605615654550525,0.5035029375066075,19.0,8.0,1,1,0,11.0
HUL_2019_Italy,0.48088468955264213,-0.6459974160155041,-1.4072833350998932,-0.025546061993397845,6.0,5.0,1,1,1,1.0
KVY_2019_Italy,0.2228307569266488,1.5979936080383514,0.6605615654550525,0.08146013883075902,12.0,19.0,0,0,0,-7.0
ALB_2019_Italy,0.47653082552619425,-0.033999864000816234,0.14360034031631608,0.3637333017722899,8.0,6.0,1,1,1,2.0
MAG_2019_Italy,-0.5283566314033222,-0.23799904800571217,-1.4072833350998932,0.41295636636974387,11.0,18.0,0,0,0,-7.0
STR_2019_Italy,-0.4548851693970505,-0.8499966000204,-0.3733608848224203,0.8554727608389775,9.0,12.0,0,1,0,-3.0
LEC_2019_Italy,1.417470898080176,0.37399850400897566,0.6605615654550525,0.7187978487488188,1.0,1.0,1,1,1,0.0
GAS_2019_Italy,-0.9032295402044617,2.413990344057935,1.6944840157325254,-0.5973619726301724,17.0,11.0,0,1,0,6.0
GRO_2019_Italy,-0.688905380935843,0.06799972800163175,-0.8903221099611567,0.1332366976232393,13.0,16.0,0,1,0,-3.0
VET_2019_Italy,1.489776146403803,0.37399850400897566,0.6605615654550525,-0.6694096204315785,4.0,13.0,0,1,0,-9.0
NOR_2019_Italy,-0.5152950381577606,-0.6459974160155041,-0.3733608848224203,0.7140622079580761,16.0,10.0,1,1,0,6.0
KUB_2019_Italy,-1.9202326616331955,-0.5439978240130561,-0.8903221099611567,-1.033313659214948,15.0,17.0,0,1,0,-2.0
GIO_2019_Italy,0.4214077917380412,0.5779976880138716,1.6944840157325254,-1.1675991056871882,10.0,9.0,1,1,0,1.0
RIC_2020_Italy,0.72617836977391,-1.6366257934257573,-1.1647890013657718,0.8723824593460228,7.0,6.0,1,1,1,1.0
SAI_2020_Italy,0.13326088739889042,0.41160648696935354,0.31061040036420595,0.3469228232139098,3.0,2.0,1,1,1,1.0
HAM_2020_Italy,1.527481969959793,-0.1470023167747676,-0.6729892007891126,0.8343462070689786,1.0,7.0,1,1,0,-6.0
VER_2020_Italy,0.9595708217220786,-0.3332052513561413,-0.18118940021245333,-0.8609385429738824,5.0,17.0,0,0,0,-12.0
OCO_2020_Italy,0.39158103721346743,0.784012356132101,-0.18118940021245333,-0.5295176699498517,12.0,8.0,1,1,0,4.0
KVY_2020_Italy,0.2955661504787403,1.9012299636203434,-0.18118940021245333,-0.1581891027100173,11.0,9.0,1,1,0,2.0
ALB_2020_Italy,0.5461013094769972,2.2736358327830906,-1.1647890013657718,0.30035019633587073,9.0,15.0,0,1,0,-6.0
MAG_2020_Italy,-1.5876152643643853,-0.8918140551002625,-1.656588801942431,-0.8717023689104111,15.0,19.0,0,0,0,-4.0
STR_2020_Italy,0.22668077719484417,-0.3332052513561413,-0.18118940021245333,1.0016696666869636,8.0,3.0,1,1,1,5.0
LEC_2020_Italy,-0.0035662239184286954,-0.3332052513561413,0.8024102009408652,-0.6916217090866608,13.0,18.0,0,0,0,-5.0
PER_2020_Italy,0.6613034463045082,0.03920061780660611,-0.6729892007891126,0.714645329010167,4.0,10.0,1,1,0,-6.0
GAS_2020_Italy,0.6605170835957843,-0.7056111205188887,0.31061040036420595,0.4112714165729296,10.0,1.0,1,1,1,9.0
GRO_2020_Italy,-0.8158789020263798,-0.519408185937515,-0.6729892007891126,-0.3754243165014105,16.0,12.0,0,1,0,4.0
RAI_2020_Italy,-0.8091948190022598,1.1564182252948485,2.277809602670843,-0.6571928265104863,14.0,13.0,0,1,0,1.0
LAT_2020_Italy,-1.622844313715035,0.03920061780660611,-0.18118940021245333,0.6699259500626202,20.0,11.0,0,1,0,9.0
VET_2020_Italy,-0.437114196277667,-1.0780169896816363,1.7860098020941837,-0.7600037032845391,17.0,20.0,0,0,0,-3.0
NOR_2020_Italy,-0.8389979656627612,-1.0780169896816363,-0.18118940021245333,-0.2516398925416409,6.0,4.0,1,1,1,2.0
BOT_2020_Italy,1.6316750288652357,0.03920061780660611,0.31061040036420595,0.5346532715620064,2.0,5.0,1,1,1,-3.0
GIO_2020_Italy,-1.6447051970174669,0.41160648696935354,1.2942100015175244,-0.5299371873905736,18.0,16.0,0,1,0,2.0
VER_2022_Japan,2.1669224889121725,-0.32091413850773,-1.203665203823893,1.3889269556161308,1.0,1.0,1,1,1,0.0
SAI_2022_Japan,0.7262791667177422,1.5760449913379602,2.5301533876298152,1.6085738881190217,3.0,19.0,0,0,0,-16.0
HAM_2022_Japan,-0.6146922593311877,-0.04991997710120283,0.6632440919029612,0.4794152543626482,6.0,5.0,1,1,1,1.0
OCO_2022_Japan,-0.31070005625659974,-1.8113820262436293,-0.27021055596046595,0.14455172417342235,5.0,4.0,1,1,1,1.0
ZHO_2022_Japan,0.17848469721855287,0.4920683457118515,0.6632440919029612,-1.3571802162150135,14.0,16.0,0,1,0,-2.0
ALB_2022_Japan,-0.3452526649301329,-0.5919082999142571,-0.27021055596046595,-0.6475079465275332,16.0,20.0,0,0,0,-4.0
TSU_2022_Japan,-0.8395082794965906,2.2535303948542778,0.1965167679712476,0.30163293629470916,13.0,13.0,0,1,0,0.0
MAG_2022_Japan,-0.4478137717522675,0.3565712650085879,0.6632440919029612,-0.8410285006420998,18.0,14.0,0,1,0,4.0
STR_2022_Japan,-0.0687657541141756,0.4920683457118515,-0.7369378798921795,-0.5240670667288947,19.0,12.0,0,1,0,7.0
LEC_2022_Japan,2.0952700470936523,0.08557710360206075,1.1299714158346748,0.7816933292005921,2.0,3.0,1,1,1,-1.0
ALO_2022_Japan,0.21890063637870052,-1.540387864837102,-0.7369378798921795,0.2312484301118743,7.0,7.0,1,1,0,0.0
PER_2022_Japan,1.3605023296415302,0.3565712650085879,0.1965167679712476,0.8383014851438051,4.0,2.0,1,1,1,2.0
GAS_2022_Japan,-0.8557979287280305,-0.5919082999142571,0.6632440919029612,0.5127207513898564,17.0,18.0,0,1,0,-1.0
LAT_2022_Japan,-0.9641571121256107,-0.1854170578044664,-0.7369378798921795,-0.13356263637961388,20.0,9.0,1,1,0,11.0
